,연도,일시,측정소,PM2.5,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
26491,4,06-06 19:00,성성동,0.096,0.7519747235387046,0.7691666666666667,0.0153452685421994,0.0,0.821
26492,4,06-06 20:00,성성동,0.052,0.7440758293838863,0.6372222222222222,0.0332480818414322,0.0,0.814
26493,4,06-06 21:00,성성동,0.044,0.7393364928909953,0.8719444444444444,0.0153452685421994,0.0,0.8130000000000001
26494,4,06-06 22:00,성성동,0.032,0.7393364928909953,0.0,0.0102301790281329,0.0,0.821
26495,4,06-06 23:00,성성동,0.024,0.7345971563981044,0.9822222222222224,0.0127877237851662,0.0,0.851
26496,4,06-10 00:00,성성동,0.04,0.7203791469194314,0.9933333333333334,0.0179028132992327,0.0,0.94
26497,4,06-10 01:00,성성동,0.028,0.7187993680884677,0.0,0.0102301790281329,0.0,0.947
26498,4,06-10 02:00,성성동,0.032,0.712480252764613,0.9880555555555556,0.0127877237851662,0.0,0.981
26499,4,06-10 03:00,성성동,0.04,0.7077409162717221,0.6477777777777778,0.0127877237851662,0.0,0.987
26500,4,06-10 04:00,성성동,0.044,0.7077409162717221,0.0,0.0051150895140664,0.0,0.987
26501,4,06-10 05:00,성성동,0.068,0.7109004739336494,0.0011111111111111,0.0230179028132992,0.0,0.987
26502,4,06-10 06:00,성성동,0.092,0.7345971563981044,0.9258333333333334,0.0179028132992327,0.0,0.922
26503,4,06-10 07:00,성성동,0.092,0.769352290679305,0.6202777777777778,0.0153452685421994,0.0,0.814
26504,4,06-10 08:00,성성동,0.108,0.8009478672985784,0.8819444444444445,0.0306905370843989,0.0,0.731
26505,4,06-10 09:00,성성동,0.136,0.8230647709320695,0.8902777777777778,0.0409207161125319,0.0,0.704
26506,4,06-10 10:00,성성동,0.136,0.8483412322274883,0.7941666666666667,0.0409207161125319,0.0,0.6
26507,4,06-10 11:00,성성동,0.132,0.8688783570300159,0.8672222222222222,0.0409207161125319,0.0,0.523
26508,4,06-10 12:00,성성동,0.148,0.8751974723538706,0.6977777777777777,0.0409207161125319,0.0,0.505
26509,4,06-10 13:00,성성동,0.148,0.8815165876777251,0.8991666666666667,0.0460358056265984,0.0,0.514
26510,4,06-10 14:00,성성동,0.088,0.8704581358609795,0.9033333333333332,0.0460358056265984,0.0,0.51
26511,4,06-10 15:00,성성동,0.076,0.8657187993680886,0.9019444444444444,0.0332480818414322,0.0,0.507
26512,4,06-10 16:00,성성동,0.088,0.8230647709320695,0.8944444444444445,0.0281329923273657,0.0,0.612
26513,4,06-10 17:00,성성동,0.048,0.7835703001579779,0.6702777777777779,0.0306905370843989,0.0,0.689
26514,4,06-10 18:00,성성동,0.048,0.759873617693523,0.6697222222222222,0.0179028132992327,0.0,0.777
26515,4,06-10 19:00,성성동,0.036,0.7472353870458137,0.6222222222222222,0.0281329923273657,0.0,0.8130000000000001
26516,4,06-10 20:00,성성동,0.032,0.7377567140600316,0.6283333333333333,0.0383631713554987,0.0,0.854
26517,4,06-10 21:00,성성동,0.024,0.7330173775671407,0.6491666666666667,0.0358056265984654,0.0,0.8670000000000001
26518,4,06-10 22:00,성성동,0.024,0.7251184834123223,0.5988888888888889,0.0179028132992327,0.0,0.904
26519,4,06-10 23:00,성성동,0.028,0.7235387045813586,0.5672222222222222,0.0153452685421994,0.0,0.909
26520,4,06-11 00:00,성성동,0.052,0.7156398104265403,0.0,0.0076726342710997,0.0,0.938
26521,4,06-11 01:00,성성동,0.04,0.7140600315955767,0.0,0.0076726342710997,0.0,0.947
26522,4,06-11 02:00,성성동,0.04,0.717219589257504,0.0,0.0102301790281329,0.0,0.93
26523,4,06-11 03:00,성성동,0.044,0.7235387045813586,0.9816666666666668,0.0179028132992327,0.0,0.939
26524,4,06-11 04:00,성성동,0.056,0.7251184834123223,0.0,0.0102301790281329,0.0,0.94
26525,4,06-11 05:00,성성동,0.064,0.731437598736177,0.9552777777777778,0.0281329923273657,0.0,0.916
26526,4,06-11 06:00,성성동,0.084,0.74565560821485,0.9002777777777778,0.0179028132992327,0.0,0.854
26527,4,06-11 07:00,성성동,0.068,0.7582938388625593,0.0,0.0102301790281329,0.0,0.765
26528,4,06-11 08:00,성성동,0.072,0.7819905213270144,0.0608333333333333,0.0255754475703324,0.0,0.723
26529,4,06-11 09:00,성성동,0.08,0.8025276461295419,0.6066666666666667,0.0306905370843989,0.0,0.632
26530,4,06-11 10:00,성성동,0.092,0.8278041074249606,0.5738888888888889,0.0204603580562659,0.0,0.5690000000000001
26531,4,06-11 11:00,성성동,0.124,0.859399684044234,0.9172222222222224,0.0281329923273657,0.0,0.51
26532,4,06-11 12:00,성성동,0.108,0.8688783570300159,0.0030555555555555,0.0358056265984654,0.0,0.513
26533,4,06-11 13:00,성성동,0.084,0.8846761453396526,0.0111111111111111,0.0358056265984654,0.0,0.485
26534,4,06-11 14:00,성성동,0.084,0.8720379146919433,0.745,0.0383631713554987,0.0,0.52
26535,4,06-11 15:00,성성동,0.076,0.8530805687203793,0.8358333333333333,0.0383631713554987,0.0,0.567
26536,4,06-11 16:00,성성동,0.12,0.826224328593997,0.8522222222222223,0.0358056265984654,0.0,0.633
26537,4,06-11 17:00,성성동,0.128,0.7898894154818327,0.8633333333333334,0.0332480818414322,0.0,0.721
26538,4,06-11 18:00,성성동,0.108,0.7709320695102686,0.8258333333333334,0.0204603580562659,0.0,0.807
26539,4,06-11 19:00,성성동,0.092,0.7582938388625593,0.7919444444444446,0.0153452685421994,0.0,0.851
26540,4,06-11 20:00,성성동,0.092,0.750394944707741,0.0,0.0076726342710997,0.0,0.87
26541,4,06-11 21:00,성성동,0.088,0.7488151658767773,0.0,0.0076726342710997,0.0,0.887
26542,4,06-11 22:00,성성동,0.104,0.7393364928909953,0.0,0.0076726342710997,0.0,0.911
26543,4,06-11 23:00,성성동,0.08,0.731437598736177,0.0,0.0076726342710997,0.0,0.946
26544,4,06-15 00:00,성성동,0.052,0.79304897314376,0.6383333333333334,0.0613810741687979,0.0,0.7070000000000001
26545,4,06-15 01:00,성성동,0.04,0.7867298578199053,0.6488888888888888,0.0588235294117647,0.0,0.735
26546,4,06-15 02:00,성성동,0.048,0.7835703001579779,0.6375000000000001,0.0383631713554987,0.0,0.771
26547,4,06-15 03:00,성성동,0.056,0.7835703001579779,0.6494444444444445,0.0383631713554987,0.0,0.8170000000000001
26548,4,06-15 04:00,성성동,0.036,0.7819905213270144,0.6552777777777778,0.0639386189258312,0.0,0.8370000000000001
26549,4,06-15 05:00,성성동,0.028,0.7851500789889416,0.6597222222222222,0.0434782608695652,0.0,0.821
26550,4,06-15 06:00,성성동,0.032,0.7898894154818327,0.6569444444444444,0.0460358056265984,0.0,0.819
26551,4,06-15 07:00,성성동,0.02,0.7946287519747236,0.6769444444444445,0.0460358056265984,0.0,0.8109999999999999
26552,4,06-15 08:00,성성동,0.04,0.7977883096366509,0.6680555555555556,0.0537084398976982,0.0,0.8150000000000001
26553,4,06-15 09:00,성성동,0.044,0.8088467614533966,0.6380555555555556,0.0460358056265984,0.0,0.798
26554,4,06-15 10:00,성성동,0.056,0.821484992101106,0.6711111111111111,0.0255754475703324,0.0,0.768
26555,4,06-15 11:00,성성동,0.052,0.8230647709320695,0.6233333333333334,0.0537084398976982,0.0,0.777
26556,4,06-15 12:00,성성동,0.056,0.8293838862559243,0.6544444444444445,0.0639386189258312,0.0,0.762
26557,4,06-15 13:00,성성동,0.06,0.8388625592417063,0.6372222222222222,0.1253196930946291,0.0,0.741
26558,4,06-15 14:00,성성동,0.044,0.8562401263823065,0.6352777777777777,0.1150895140664961,0.0,0.6789999999999999
26559,4,06-15 15:00,성성동,0.056,0.8578199052132702,0.653888888888889,0.0843989769820971,0.0,0.682
26560,4,06-15 16:00,성성동,0.06,0.8562401263823065,0.653888888888889,0.0792838874680307,0.0,0.675
26561,4,06-15 17:00,성성동,0.052,0.8499210110584519,0.6213888888888889,0.0409207161125319,0.0,0.709
26562,4,06-15 18:00,성성동,0.036,0.8436018957345972,0.6394444444444445,0.0460358056265984,0.0,0.7220000000000001
26563,4,06-15 19:00,성성동,0.048,0.8372827804107426,0.6455555555555555,0.0562659846547314,0.0,0.7200000000000001
26564,4,06-15 20:00,성성동,0.044,0.8325434439178516,0.6452777777777778,0.0588235294117647,0.0,0.703
26565,4,06-15 21:00,성성동,0.032,0.8309636650868879,0.6547222222222222,0.0639386189258312,0.0,0.6809999999999999
26566,4,06-15 22:00,성성동,0.02,0.826224328593997,0.6563888888888889,0.0690537084398977,0.0,0.704
26567,4,06-15 23:00,성성동,0.016,0.7946287519747236,0.6791666666666667,0.0179028132992327,0.0,0.851
26568,4,06-16 00:00,성성동,0.028,0.8009478672985784,0.6408333333333334,0.0255754475703324,0.0,0.808
26569,4,06-16 01:00,성성동,0.024,0.8025276461295419,0.6522222222222223,0.0537084398976982,0.0,0.786
26570,4,06-16 02:00,성성동,0.024,0.8009478672985784,0.6577777777777778,0.0434782608695652,0.0,0.783
26571,4,06-16 03:00,성성동,0.016,0.7993680884676146,0.6541666666666667,0.0204603580562659,0.0,0.788
26572,4,06-16 04:00,성성동,0.016,0.7851500789889416,0.0,0.0051150895140664,0.0,0.873
26573,4,06-16 05:00,성성동,0.012,0.7993680884676146,0.0,0.0051150895140664,0.0,0.821
26574,4,06-16 06:00,성성동,0.02,0.8104265402843602,0.736388888888889,0.0204603580562659,0.0,0.798
26575,4,06-16 07:00,성성동,0.028,0.821484992101106,0.6555555555555556,0.0434782608695652,0.0,0.77
26576,4,06-16 08:00,성성동,0.028,0.8309636650868879,0.6347222222222223,0.0716112531969309,0.0,0.754
26577,4,06-16 09:00,성성동,0.024,0.8420221169036335,0.6533333333333333,0.0895140664961636,0.0,0.719
26578,4,06-16 10:00,성성동,0.02,0.8467614533965246,0.6413888888888889,0.0792838874680307,0.0,0.7170000000000001
26579,4,06-16 11:00,성성동,0.016,0.8309636650868879,0.6322222222222222,0.0843989769820971,0.0056818181818181,0.783
26580,4,06-16 12:00,성성동,0.012,0.8483412322274883,0.6341666666666668,0.0741687979539642,0.0,0.726
26581,4,06-16 13:00,성성동,0.012,0.8436018957345972,0.6355555555555557,0.0792838874680307,0.0,0.734
26582,4,06-16 14:00,성성동,0.016,0.8467614533965246,0.6372222222222222,0.0843989769820971,0.0,0.708
26583,4,06-16 15:00,성성동,0.04,0.84044233807267,0.6233333333333334,0.0869565217391304,0.0,0.7220000000000001
26584,4,06-16 16:00,성성동,0.036,0.8309636650868879,0.6566666666666667,0.0869565217391304,0.0,0.754
26585,4,06-16 17:00,성성동,0.024,0.8341232227488152,0.6380555555555556,0.1099744245524296,0.0,0.7120000000000001
26586,4,06-16 18:00,성성동,0.016,0.835703001579779,0.6533333333333333,0.1202046035805626,0.0,0.698
26587,4,06-16 19:00,성성동,0.02,0.8309636650868879,0.6447222222222222,0.0946291560102301,0.0,0.7170000000000001
26588,4,06-16 20:00,성성동,0.016,0.8278041074249606,0.6472222222222223,0.1099744245524296,0.0,0.725
26589,4,06-16 21:00,성성동,0.032,0.826224328593997,0.6408333333333334,0.1099744245524296,0.0,0.7000000000000001
26590,4,06-16 22:00,성성동,0.024,0.8246445497630333,0.6227777777777778,0.1304347826086956,0.0,0.6880000000000001
26591,4,06-16 23:00,성성동,0.02,0.8230647709320695,0.6402777777777778,0.1150895140664961,0.0,0.6859999999999999
26592,4,06-20 00:00,성성동,0.024,0.7614533965244867,0.0,0.0,0.0,0.952
26593,4,06-20 01:00,성성동,0.04,0.7582938388625593,0.0,0.0051150895140664,0.0,0.963
26594,4,06-20 02:00,성성동,0.028,0.7535545023696684,0.0052777777777777,0.0127877237851662,0.0,0.967
26595,4,06-20 03:00,성성동,0.016,0.7488151658767773,0.0,0.0076726342710997,0.0,0.981
26596,4,06-20 04:00,성성동,0.024,0.7535545023696684,0.0288888888888888,0.0127877237851662,0.0,0.974
26597,4,06-20 05:00,성성동,0.02,0.7756714060031596,0.0,0.0051150895140664,0.0,0.92
26598,4,06-20 06:00,성성동,0.02,0.8135860979462877,0.64,0.0230179028132992,0.0,0.798
26599,4,06-20 07:00,성성동,0.028,0.8293838862559243,0.7725000000000001,0.0255754475703324,0.0,0.709
26600,4,06-20 08:00,성성동,0.032,0.8388625592417063,0.6377777777777778,0.0639386189258312,0.0,0.67
26601,4,06-20 09:00,성성동,0.024,0.8546603475513429,0.6252777777777778,0.0460358056265984,0.0,0.6539999999999999
26602,4,06-20 10:00,성성동,0.02,0.8609794628751977,0.6122222222222222,0.0358056265984654,0.0,0.626
26603,4,06-20 11:00,성성동,0.024,0.8815165876777251,0.8027777777777778,0.0230179028132992,0.0,0.538
26604,4,06-20 12:00,성성동,0.016,0.8578199052132702,0.6433333333333333,0.0537084398976982,0.0,0.623
26605,4,06-20 13:00,성성동,0.024,0.8625592417061612,0.6813888888888889,0.0281329923273657,0.0681818181818181,0.647
26606,4,06-20 14:00,성성동,0.024,0.8830963665086888,0.798888888888889,0.0358056265984654,0.0,0.5950000000000001
26607,4,06-20 15:00,성성동,0.024,0.8894154818325435,0.6636111111111112,0.0332480818414322,0.0,0.583
26608,4,06-20 16:00,성성동,0.028,0.8830963665086888,0.7033333333333334,0.0306905370843989,0.0,0.596
26609,4,06-20 17:00,성성동,0.028,0.8578199052132702,0.6663888888888889,0.0434782608695652,0.0,0.646
26610,4,06-20 18:00,성성동,0.024,0.8325434439178516,0.6058333333333333,0.0230179028132992,0.0,0.694
26611,4,06-20 19:00,성성동,0.032,0.8135860979462877,0.0,0.0102301790281329,0.0,0.7939999999999999
26612,4,06-20 20:00,성성동,0.032,0.8009478672985784,0.0,0.0025575447570332,0.0,0.8370000000000001
26613,4,06-20 21:00,성성동,0.032,0.7962085308056873,0.9922222222222222,0.0127877237851662,0.0,0.851
26614,4,06-20 22:00,성성동,0.032,0.7804107424960507,0.0,0.0076726342710997,0.0,0.92
26615,4,06-20 23:00,성성동,0.024,0.7772511848341233,0.0,0.0,0.0,0.957
26616,4,06-21 00:00,성성동,0.028,0.764612954186414,0.0,0.0025575447570332,0.0,0.987
26617,4,06-21 01:00,성성동,0.032,0.7582938388625593,0.0,0.0051150895140664,0.0,0.987
26618,4,06-21 02:00,성성동,0.028,0.7519747235387046,0.0,0.0051150895140664,0.0,0.987
26619,4,06-21 03:00,성성동,0.036,0.7472353870458137,0.0313888888888888,0.0127877237851662,0.0,0.987
26620,4,06-21 04:00,성성동,0.024,0.750394944707741,0.0,0.0102301790281329,0.0,0.987
26621,4,06-21 05:00,성성동,0.02,0.7614533965244867,0.2091666666666666,0.0153452685421994,0.0,0.975
26622,4,06-21 06:00,성성동,0.044,0.7867298578199053,0.0,0.0051150895140664,0.0,0.92
26623,4,06-21 07:00,성성동,0.056,0.8135860979462877,0.0638888888888889,0.0153452685421994,0.0,0.8220000000000001
26624,4,06-21 08:00,성성동,0.056,0.84044233807267,0.6355555555555557,0.0204603580562659,0.0,0.73
26625,4,06-21 09:00,성성동,0.04,0.8704581358609795,0.8769444444444444,0.0255754475703324,0.0,0.656
26626,4,06-21 10:00,성성동,0.04,0.8830963665086888,0.5163888888888889,0.0332480818414322,0.0,0.591
26627,4,06-21 11:00,성성동,0.064,0.8862559241706163,0.9125,0.0281329923273657,0.0,0.591
26628,4,06-21 12:00,성성동,0.064,0.9004739336492893,0.8677777777777778,0.0230179028132992,0.0,0.593
26629,4,06-21 13:00,성성동,0.064,0.8973143759873619,0.8325,0.0358056265984654,0.0,0.628
26630,4,06-21 14:00,성성동,0.088,0.902053712480253,0.7872222222222222,0.0306905370843989,0.0,0.602
26631,4,06-21 15:00,성성동,0.076,0.8894154818325435,0.9063888888888888,0.0409207161125319,0.0,0.651
26632,4,06-21 16:00,성성동,0.084,0.8736176935229069,0.9341666666666668,0.0306905370843989,0.0,0.657
26633,4,06-21 17:00,성성동,0.092,0.8499210110584519,0.7155555555555556,0.0204603580562659,0.0,0.718
26634,4,06-21 18:00,성성동,0.084,0.8341232227488152,0.8769444444444444,0.0230179028132992,0.0,0.7589999999999999
26635,4,06-21 19:00,성성동,0.112,0.8135860979462877,0.9875,0.0153452685421994,0.0,0.785
26636,4,06-21 20:00,성성동,0.1,0.807266982622433,0.0,0.0076726342710997,0.0,0.819
26637,4,06-21 21:00,성성동,0.108,0.79304897314376,0.0,0.0076726342710997,0.0,0.859
26638,4,06-21 22:00,성성동,0.124,0.7851500789889416,0.9766666666666668,0.0179028132992327,0.0,0.8820000000000001
26639,4,06-21 23:00,성성동,0.152,0.774091627172196,0.0,0.0051150895140664,0.0,0.936
26640,4,06-25 00:00,성성동,0.116,0.7946287519747236,0.0,0.0025575447570332,0.0,0.859
26641,4,06-25 01:00,성성동,0.124,0.7867298578199053,0.0,0.0051150895140664,0.0,0.904
26642,4,06-25 02:00,성성동,0.128,0.7725118483412323,0.0,0.0102301790281329,0.0,0.944
26643,4,06-25 03:00,성성동,0.124,0.7804107424960507,0.0,0.0025575447570332,0.0,0.925
26644,4,06-25 04:00,성성동,0.156,0.7851500789889416,0.0,0.0,0.0,0.916
26645,4,06-25 05:00,성성동,0.16,0.7914691943127963,0.0,0.0051150895140664,0.0,0.912
26646,4,06-25 06:00,성성동,0.152,0.821484992101106,0.6716666666666667,0.0230179028132992,0.0,0.8220000000000001
26647,4,06-25 07:00,성성동,0.132,0.8372827804107426,0.2086111111111111,0.0127877237851662,0.0,0.777
26648,4,06-25 08:00,성성동,0.124,0.8546603475513429,0.6694444444444445,0.0358056265984654,0.0,0.7270000000000001
26649,4,06-25 09:00,성성동,0.128,0.8783570300157979,0.1991666666666667,0.0255754475703324,0.0,0.6789999999999999
26650,4,06-25 10:00,성성동,0.1,0.8862559241706163,0.6255555555555555,0.0332480818414322,0.0,0.64
26651,4,06-25 11:00,성성동,0.104,0.8878357030015798,0.2194444444444444,0.0127877237851662,0.0,0.65
26652,4,06-25 12:00,성성동,0.08,0.9099526066350712,0.6175,0.0332480818414322,0.0,0.5950000000000001
26653,4,06-25 13:00,성성동,0.064,0.9241706161137442,0.4386111111111111,0.0230179028132992,0.0,0.501
26654,4,06-25 14:00,성성동,0.064,0.925750394944708,0.6336111111111111,0.0255754475703324,0.0,0.544
26655,4,06-25 15:00,성성동,0.032,0.9273301737756714,0.2186111111111111,0.0358056265984654,0.0,0.514
26656,4,06-25 16:00,성성동,0.048,0.9115323854660348,0.2322222222222222,0.0230179028132992,0.0,0.576
26657,4,06-25 17:00,성성동,0.06,0.8973143759873619,0.2213888888888889,0.0409207161125319,0.0,0.608
26658,4,06-25 18:00,성성동,0.068,0.8846761453396526,0.0,0.0076726342710997,0.0,0.632
26659,4,06-25 19:00,성성동,0.06,0.8767772511848342,0.0,0.0076726342710997,0.0,0.641
26660,4,06-25 20:00,성성동,0.072,0.8688783570300159,0.6436111111111111,0.0255754475703324,0.0,0.6659999999999999
26661,4,06-25 21:00,성성동,0.112,0.8625592417061612,0.6311111111111111,0.0358056265984654,0.0,0.6609999999999999
26662,4,06-25 22:00,성성동,0.08,0.8499210110584519,0.6444444444444445,0.0358056265984654,0.0,0.662
26663,4,06-25 23:00,성성동,0.036,0.8451816745655609,0.6825,0.0230179028132992,0.0,0.637
26664,4,06-26 00:00,성성동,0.048,0.835703001579779,0.6405555555555555,0.0306905370843989,0.0,0.662
26665,4,06-26 01:00,성성동,0.032,0.8293838862559243,0.6655555555555556,0.0230179028132992,0.0,0.6789999999999999
26666,4,06-26 02:00,성성동,0.028,0.8135860979462877,0.0,0.0025575447570332,0.0,0.73
26667,4,06-26 03:00,성성동,0.02,0.812006319115324,0.0,0.0051150895140664,0.0,0.753
26668,4,06-26 04:00,성성동,0.028,0.821484992101106,0.0,0.0076726342710997,0.0,0.7320000000000001
26669,4,06-26 05:00,성성동,0.036,0.8293838862559243,0.7761111111111111,0.0127877237851662,0.0,0.7050000000000001
26670,4,06-26 06:00,성성동,0.048,0.8420221169036335,0.4122222222222222,0.0255754475703324,0.0,0.675
26671,4,06-26 07:00,성성동,0.052,0.8483412322274883,0.6133333333333334,0.0281329923273657,0.0,0.663
26672,4,06-26 08:00,성성동,0.048,0.8767772511848342,0.6411111111111112,0.0511508951406649,0.0,0.609
26673,4,06-26 09:00,성성동,0.06,0.8957345971563981,0.6655555555555556,0.0588235294117647,0.0,0.5750000000000001
26674,4,06-26 10:00,성성동,0.024,0.9052132701421802,0.645,0.1150895140664961,0.0,0.532
26675,4,06-26 11:00,성성동,0.028,0.8957345971563981,0.6322222222222222,0.0741687979539642,0.0,0.5650000000000001
26676,4,06-26 12:00,성성동,0.028,0.8941548183254346,0.6325,0.0792838874680307,0.0,0.5630000000000001
26677,4,06-26 13:00,성성동,0.02,0.8957345971563981,0.6327777777777779,0.0741687979539642,0.0,0.5800000000000001
26678,4,06-26 14:00,성성동,0.016,0.8973143759873619,0.6336111111111111,0.0792838874680307,0.0,0.581
26679,4,06-26 15:00,성성동,0.024,0.8846761453396526,0.6461111111111111,0.0690537084398977,0.0,0.599
26680,4,06-26 16:00,성성동,0.032,0.8657187993680886,0.64,0.0562659846547314,0.0,0.6659999999999999
26681,4,06-26 17:00,성성동,0.032,0.84044233807267,0.643888888888889,0.0562659846547314,0.0,0.7839999999999999
26682,4,06-26 18:00,성성동,0.028,0.8325434439178516,0.6883333333333334,0.0358056265984654,0.0,0.838
26683,4,06-26 19:00,성성동,0.028,0.821484992101106,0.6347222222222223,0.0588235294117647,0.0,0.8820000000000001
26684,4,06-26 20:00,성성동,0.04,0.8199052132701423,0.638888888888889,0.0485933503836317,0.0,0.886
26685,4,06-26 21:00,성성동,0.044,0.8135860979462877,0.6658333333333333,0.0281329923273657,0.0,0.934
26686,4,06-26 22:00,성성동,0.044,0.8104265402843602,0.6344444444444445,0.0255754475703324,0.0,0.945
26687,4,06-26 23:00,성성동,0.04,0.8135860979462877,0.7302777777777777,0.0204603580562659,0.0,0.925
26688,4,06-30 00:00,성성동,0.1,0.7519747235387046,0.0,0.0102301790281329,0.0056818181818181,0.987
26689,4,06-30 01:00,성성동,0.096,0.7409162717219591,0.2163888888888889,0.0153452685421994,0.0454545454545454,0.987
26690,4,06-30 02:00,성성동,0.076,0.7377567140600316,0.0330555555555555,0.0127877237851662,0.0227272727272727,0.987
26691,4,06-30 03:00,성성동,0.08,0.7393364928909953,0.2055555555555555,0.0127877237851662,0.0113636363636363,0.987
26692,4,06-30 04:00,성성동,0.084,0.7393364928909953,0.0,0.0,0.0113636363636363,0.987
26693,4,06-30 05:00,성성동,0.076,0.7440758293838863,0.9733333333333332,0.0153452685421994,0.0056818181818181,0.987
26694,4,06-30 06:00,성성동,0.048,0.7440758293838863,0.0686111111111111,0.0127877237851662,0.0,0.987
26695,4,06-30 07:00,성성동,0.064,0.74565560821485,0.6533333333333333,0.0230179028132992,0.0,0.987
26696,4,06-30 08:00,성성동,0.068,0.750394944707741,0.6211111111111112,0.0485933503836317,0.0,0.987
26697,4,06-30 09:00,성성동,0.048,0.7535545023696684,0.6447222222222222,0.0281329923273657,0.0056818181818181,0.987
26698,4,06-30 10:00,성성동,0.044,0.764612954186414,0.6416666666666667,0.0179028132992327,0.0113636363636363,0.983
26699,4,06-30 11:00,성성동,0.044,0.7804107424960507,0.6880555555555555,0.0127877237851662,0.0056818181818181,0.937
26700,4,06-30 12:00,성성동,0.048,0.8151658767772513,0.0,0.0102301790281329,0.0,0.8350000000000001
26701,4,06-30 13:00,성성동,0.044,0.8183254344391786,0.2416666666666666,0.0230179028132992,0.0,0.782
26702,4,06-30 14:00,성성동,0.044,0.8436018957345972,0.6430555555555556,0.0332480818414322,0.0,0.708
26703,4,06-30 15:00,성성동,0.048,0.8325434439178516,0.6194444444444445,0.0204603580562659,0.0,0.733
26704,4,06-30 16:00,성성동,0.052,0.8293838862559243,0.6555555555555556,0.0204603580562659,0.0,0.738
26705,4,06-30 17:00,성성동,0.048,0.8309636650868879,0.0,0.0051150895140664,0.0,0.745
26706,4,06-30 18:00,성성동,0.044,0.8088467614533966,0.0,0.0051150895140664,0.0,0.881
26707,4,06-30 19:00,성성동,0.068,0.7993680884676146,0.0,0.0051150895140664,0.0,0.865
26708,4,06-30 20:00,성성동,0.06,0.7993680884676146,0.0,0.0051150895140664,0.0,0.8180000000000001
26709,4,06-30 21:00,성성동,0.056,0.7835703001579779,0.0641666666666666,0.0230179028132992,0.0,0.925
26710,4,06-30 22:00,성성동,0.068,0.7756714060031596,0.0,0.0102301790281329,0.0,0.968
26711,4,06-30 23:00,성성동,0.06,0.769352290679305,0.0308333333333333,0.0153452685421994,0.0,0.96
26712,4,07-01 00:00,성성동,0.1,0.7614533965244867,0.0,0.0076726342710997,0.0,0.935
26713,4,07-01 01:00,성성동,0.06,0.7535545023696684,0.0,0.0102301790281329,0.0,0.922
26714,4,07-01 02:00,성성동,0.06,0.750394944707741,0.0463888888888888,0.0127877237851662,0.0,0.921
26715,4,07-01 03:00,성성동,0.044,0.7472353870458137,0.0,0.0076726342710997,0.0,0.929
26716,4,07-01 04:00,성성동,0.036,0.7409162717219591,0.0,0.0102301790281329,0.0,0.934
26717,4,07-01 05:00,성성동,0.036,0.755134281200632,0.0,0.0,0.0,0.917
26718,4,07-01 06:00,성성동,0.036,0.7819905213270144,0.9947222222222224,0.0204603580562659,0.0,0.823
26719,4,07-01 07:00,성성동,0.032,0.7962085308056873,0.9855555555555556,0.0255754475703324,0.0,0.775
26720,4,07-01 08:00,성성동,0.048,0.8056872037914693,0.9894444444444443,0.0281329923273657,0.0,0.773
26721,4,07-01 09:00,성성동,0.044,0.8199052132701423,0.1208333333333333,0.0179028132992327,0.0,0.7420000000000001
26722,4,07-01 10:00,성성동,0.04,0.8278041074249606,0.9972222222222222,0.0204603580562659,0.0,0.76
26723,4,07-01 11:00,성성동,0.044,0.8483412322274883,0.9980555555555556,0.0204603580562659,0.0,0.7220000000000001
26724,4,07-01 12:00,성성동,0.068,0.8420221169036335,0.3711111111111111,0.0179028132992327,0.0,0.729
26725,4,07-01 13:00,성성동,0.032,0.8467614533965246,0.0,0.0102301790281329,0.0,0.713
26726,4,07-01 14:00,성성동,0.044,0.8483412322274883,0.0,0.0102301790281329,0.0,0.741
26727,4,07-01 15:00,성성동,0.076,0.8451816745655609,0.0,0.0102301790281329,0.0,0.7420000000000001
26728,4,07-01 16:00,성성동,0.068,0.84044233807267,0.0,0.0051150895140664,0.0,0.766
26729,4,07-01 17:00,성성동,0.056,0.8341232227488152,0.2116666666666666,0.0204603580562659,0.0,0.776
26730,4,07-01 18:00,성성동,0.068,0.8293838862559243,0.2155555555555555,0.0179028132992327,0.0,0.8009999999999999
26731,4,07-01 19:00,성성동,0.064,0.821484992101106,0.935,0.0179028132992327,0.0,0.863
26732,4,07-01 20:00,성성동,0.076,0.8167456556082149,0.0,0.0076726342710997,0.0,0.869
26733,4,07-01 21:00,성성동,0.092,0.807266982622433,0.6683333333333333,0.0153452685421994,0.0,0.891
26734,4,07-01 22:00,성성동,0.088,0.8104265402843602,0.3175,0.0127877237851662,0.0,0.873
26735,4,07-01 23:00,성성동,0.072,0.807266982622433,0.1563888888888888,0.0127877237851662,0.0,0.81
26736,4,07-05 00:00,성성동,0.108,0.7298578199052134,0.0,0.0025575447570332,0.0,0.979
26737,4,07-05 01:00,성성동,0.072,0.7409162717219591,0.723888888888889,0.0127877237851662,0.0,0.949
26738,4,07-05 02:00,성성동,0.076,0.7282780410742498,0.0,0.0102301790281329,0.0,0.958
26739,4,07-05 03:00,성성동,0.08,0.7219589257503951,0.1277777777777778,0.0127877237851662,0.0,0.983
26740,4,07-05 04:00,성성동,0.072,0.7251184834123223,0.0,0.0051150895140664,0.0,0.984
26741,4,07-05 05:00,성성동,0.092,0.7472353870458137,0.6430555555555556,0.0383631713554987,0.0,0.907
